"","model","sp_id","mean","sd","0.025quant","0.5quant","0.975quant","mode","kld"
"4783","Phylogenetic+Spatial: regional",839,0.23,0.35,-0.46,0.23,0.92,0.23,0
"4784","Phylogenetic+Spatial: regional",840,0.13,0.34,-0.54,0.13,0.81,0.13,0
"4785","Phylogenetic+Spatial: regional",841,0.14,0.36,-0.56,0.14,0.84,0.14,0
"4786","Phylogenetic+Spatial: regional",842,0.14,0.35,-0.54,0.14,0.83,0.14,0
"4787","Phylogenetic+Spatial: regional",843,0.32,0.35,-0.35,0.32,1.01,0.32,0
"4788","Phylogenetic+Spatial: regional",844,0.51,0.38,-0.23,0.5,1.27,0.49,0
"4789","Phylogenetic+Spatial: regional",845,0.28,0.35,-0.4,0.28,0.98,0.27,0
"4790","Phylogenetic+Spatial: regional",846,0.4,0.36,-0.31,0.39,1.12,0.38,0
"4791","Phylogenetic+Spatial: regional",847,0.12,0.34,-0.56,0.12,0.79,0.11,0
"4792","Phylogenetic+Spatial: regional",848,0.16,0.34,-0.51,0.16,0.84,0.16,0
"4793","Phylogenetic+Spatial: regional",849,0.29,0.35,-0.4,0.29,0.99,0.28,0
"4794","Phylogenetic+Spatial: regional",850,0.27,0.35,-0.42,0.27,0.96,0.26,0
"4795","Phylogenetic+Spatial: regional",851,0.26,0.35,-0.43,0.25,0.95,0.25,0
"4796","Phylogenetic+Spatial: regional",852,0.33,0.33,-0.32,0.32,0.98,0.32,0
"4797","Phylogenetic+Spatial: regional",853,0.26,0.33,-0.38,0.26,0.91,0.25,0
"4798","Phylogenetic+Spatial: regional",854,0.2,0.36,-0.5,0.19,0.91,0.19,0
"4799","Phylogenetic+Spatial: regional",855,0.32,0.33,-0.33,0.32,0.98,0.31,0
"4800","Phylogenetic+Spatial: regional",856,0.09,0.32,-0.54,0.09,0.71,0.09,0
"4801","Phylogenetic+Spatial: regional",857,0.07,0.34,-0.61,0.07,0.75,0.07,0
"4802","Phylogenetic+Spatial: regional",858,0.38,0.36,-0.32,0.37,1.1,0.37,0
"4803","Phylogenetic+Spatial: regional",859,0.38,0.36,-0.32,0.37,1.09,0.36,0
"4804","Phylogenetic+Spatial: regional",860,0.28,0.36,-0.42,0.28,0.99,0.28,0
"4805","Phylogenetic+Spatial: regional",861,0.4,0.36,-0.3,0.4,1.12,0.39,0
"4806","Phylogenetic+Spatial: regional",862,0.26,0.35,-0.42,0.26,0.96,0.26,0
"4807","Phylogenetic+Spatial: regional",863,0.21,0.35,-0.47,0.21,0.89,0.21,0
"4808","Phylogenetic+Spatial: regional",864,0.24,0.36,-0.47,0.24,0.95,0.23,0
"4809","Phylogenetic+Spatial: regional",865,0.23,0.35,-0.46,0.23,0.92,0.22,0
"4810","Phylogenetic+Spatial: regional",866,0.09,0.35,-0.6,0.09,0.78,0.09,0
"4811","Phylogenetic+Spatial: regional",867,0.36,0.35,-0.33,0.35,1.06,0.35,0
"4812","Phylogenetic+Spatial: regional",868,0.12,0.36,-0.59,0.12,0.84,0.12,0
"4813","Phylogenetic+Spatial: regional",869,0.85,0.35,0.17,0.85,1.56,0.83,0
"4814","Phylogenetic+Spatial: regional",870,0.14,0.33,-0.52,0.14,0.79,0.14,0
"4815","Phylogenetic+Spatial: regional",871,0.15,0.34,-0.52,0.15,0.8,0.15,0
"4816","Phylogenetic+Spatial: regional",872,0.4,0.34,-0.26,0.4,1.06,0.4,0
"4817","Phylogenetic+Spatial: regional",873,0.51,0.33,-0.13,0.51,1.17,0.51,0
"4818","Phylogenetic+Spatial: regional",874,0.23,0.33,-0.42,0.24,0.88,0.24,0
"4819","Phylogenetic+Spatial: regional",875,0.42,0.34,-0.24,0.42,1.09,0.42,0
"4820","Phylogenetic+Spatial: regional",876,0.07,0.33,-0.58,0.07,0.7,0.07,0
"4821","Phylogenetic+Spatial: regional",877,0.02,0.33,-0.64,0.02,0.67,0.02,0
"4822","Phylogenetic+Spatial: regional",878,0.03,0.33,-0.63,0.03,0.68,0.03,0
"4823","Phylogenetic+Spatial: regional",879,0.03,0.34,-0.63,0.03,0.69,0.04,0
"4824","Phylogenetic+Spatial: regional",880,0.51,0.36,-0.19,0.51,1.23,0.51,0
"4825","Phylogenetic+Spatial: regional",881,0.46,0.39,-0.3,0.45,1.22,0.45,0
"4826","Phylogenetic+Spatial: regional",882,0.46,0.39,-0.3,0.46,1.23,0.46,0
"4827","Phylogenetic+Spatial: regional",883,0.18,0.37,-0.54,0.18,0.91,0.18,0
"4828","Phylogenetic+Spatial: regional",884,0.28,0.36,-0.43,0.28,0.99,0.28,0
"4829","Phylogenetic+Spatial: regional",885,0.29,0.37,-0.43,0.29,1.02,0.29,0
"4830","Phylogenetic+Spatial: regional",886,0.23,0.37,-0.49,0.23,0.95,0.22,0
"4831","Phylogenetic+Spatial: regional",887,0.22,0.37,-0.51,0.21,0.94,0.21,0
"4832","Phylogenetic+Spatial: regional",888,0.21,0.37,-0.51,0.21,0.95,0.21,0
"4833","Phylogenetic+Spatial: regional",889,0.21,0.37,-0.51,0.21,0.94,0.2,0
"4834","Phylogenetic+Spatial: regional",890,0.24,0.36,-0.46,0.24,0.94,0.24,0
"4835","Phylogenetic+Spatial: regional",891,0.29,0.36,-0.42,0.29,0.99,0.29,0
"4836","Phylogenetic+Spatial: regional",892,0.27,0.35,-0.41,0.27,0.95,0.27,0
"4837","Phylogenetic+Spatial: regional",893,0.19,0.35,-0.5,0.19,0.86,0.19,0
"4838","Phylogenetic+Spatial: regional",894,0.28,0.36,-0.44,0.28,0.99,0.28,0
"4839","Phylogenetic+Spatial: regional",895,-0.03,0.32,-0.66,-0.02,0.59,-0.02,0
"4840","Phylogenetic+Spatial: regional",896,0.16,0.32,-0.48,0.16,0.79,0.16,0
"4841","Phylogenetic+Spatial: regional",897,0.17,0.33,-0.48,0.18,0.82,0.18,0
"4842","Phylogenetic+Spatial: regional",898,0.17,0.33,-0.48,0.17,0.8,0.17,0
"4843","Phylogenetic+Spatial: regional",899,0.19,0.33,-0.46,0.19,0.83,0.2,0
"4844","Phylogenetic+Spatial: regional",900,0.19,0.33,-0.46,0.19,0.83,0.2,0
"4845","Phylogenetic+Spatial: regional",901,0.42,0.33,-0.22,0.42,1.06,0.42,0
"4846","Phylogenetic+Spatial: regional",902,0.14,0.33,-0.5,0.14,0.78,0.14,0
"4847","Phylogenetic+Spatial: regional",903,0.17,0.32,-0.47,0.17,0.8,0.17,0
"4848","Phylogenetic+Spatial: regional",904,0.14,0.33,-0.5,0.14,0.78,0.14,0
"4849","Phylogenetic+Spatial: regional",905,0.11,0.33,-0.54,0.11,0.76,0.12,0
"4850","Phylogenetic+Spatial: regional",906,0.27,0.32,-0.37,0.27,0.91,0.28,0
"4851","Phylogenetic+Spatial: regional",907,0.39,0.33,-0.25,0.39,1.04,0.39,0
"4852","Phylogenetic+Spatial: regional",908,0.38,0.33,-0.26,0.38,1.03,0.38,0
"4853","Phylogenetic+Spatial: regional",909,0.45,0.33,-0.19,0.45,1.1,0.45,0
"4854","Phylogenetic+Spatial: regional",910,0.13,0.34,-0.54,0.13,0.81,0.13,0
"4855","Phylogenetic+Spatial: regional",911,0.11,0.33,-0.55,0.11,0.77,0.12,0
"4856","Phylogenetic+Spatial: regional",912,0.23,0.35,-0.46,0.23,0.92,0.22,0
"4857","Phylogenetic+Spatial: regional",913,0.28,0.34,-0.38,0.28,0.96,0.28,0
"4858","Phylogenetic+Spatial: regional",914,0.03,0.33,-0.63,0.03,0.68,0.03,0
"4859","Phylogenetic+Spatial: regional",915,-0.01,0.34,-0.68,-0.01,0.65,0,0
"4860","Phylogenetic+Spatial: regional",916,0.03,0.34,-0.64,0.03,0.69,0.04,0
"4861","Phylogenetic+Spatial: regional",917,0.08,0.33,-0.58,0.08,0.73,0.08,0
"4862","Phylogenetic+Spatial: regional",918,0.84,0.35,0.16,0.83,1.54,0.82,0
"4863","Phylogenetic+Spatial: regional",919,0.56,0.34,-0.1,0.55,1.23,0.55,0
"4864","Phylogenetic+Spatial: regional",920,0.52,0.34,-0.15,0.52,1.2,0.51,0
"4865","Phylogenetic+Spatial: regional",921,0.41,0.35,-0.28,0.41,1.11,0.4,0
"4866","Phylogenetic+Spatial: regional",922,0.42,0.37,-0.29,0.42,1.15,0.41,0
"4867","Phylogenetic+Spatial: regional",923,0.18,0.32,-0.46,0.18,0.81,0.18,0
"4868","Phylogenetic+Spatial: regional",924,0.44,0.33,-0.2,0.44,1.09,0.43,0
"4869","Phylogenetic+Spatial: regional",925,0.27,0.33,-0.38,0.27,0.92,0.27,0
"4870","Phylogenetic+Spatial: regional",926,0.05,0.34,-0.62,0.05,0.71,0.06,0
"4871","Phylogenetic+Spatial: regional",927,0.4,0.34,-0.26,0.4,1.05,0.4,0
"4872","Phylogenetic+Spatial: regional",928,0.27,0.38,-0.47,0.27,1.03,0.27,0
"4873","Phylogenetic+Spatial: regional",929,0.38,0.39,-0.39,0.38,1.14,0.38,0
"4874","Phylogenetic+Spatial: regional",930,0.81,0.36,0.11,0.8,1.53,0.79,0
"4875","Phylogenetic+Spatial: regional",931,0.71,0.36,0.01,0.71,1.43,0.7,0
"4876","Phylogenetic+Spatial: regional",932,0.13,0.33,-0.51,0.13,0.77,0.13,0
"4877","Phylogenetic+Spatial: regional",933,0.26,0.47,-0.65,0.26,1.21,0.25,0
"4878","Phylogenetic+Spatial: regional",934,0.16,0.4,-0.61,0.16,0.95,0.16,0
"4879","Phylogenetic+Spatial: regional",935,0.52,0.36,-0.18,0.51,1.24,0.5,0
"4880","Phylogenetic+Spatial: regional",936,0.25,0.32,-0.38,0.25,0.88,0.25,0
"4881","Phylogenetic+Spatial: regional",937,0.85,0.36,0.16,0.85,1.57,0.84,0
"4882","Phylogenetic+Spatial: regional",938,0.51,0.33,-0.13,0.51,1.17,0.5,0
"4883","Phylogenetic+Spatial: regional",939,0.5,0.34,-0.15,0.5,1.17,0.49,0
"4884","Phylogenetic+Spatial: regional",940,0.03,0.38,-0.73,0.03,0.78,0.03,0
"4885","Phylogenetic+Spatial: regional",941,0.41,0.38,-0.33,0.41,1.17,0.41,0
"4886","Phylogenetic+Spatial: regional",942,0.39,0.35,-0.3,0.39,1.09,0.38,0
"4887","Phylogenetic+Spatial: regional",943,0.47,0.34,-0.19,0.47,1.14,0.47,0
"4888","Phylogenetic+Spatial: regional",944,0.63,0.37,-0.08,0.62,1.37,0.61,0
"4889","Phylogenetic+Spatial: regional",945,0.82,0.35,0.15,0.82,1.52,0.8,0
"4890","Phylogenetic+Spatial: regional",946,0.51,0.34,-0.16,0.5,1.19,0.5,0
"4891","Phylogenetic+Spatial: regional",947,0.53,0.34,-0.13,0.53,1.21,0.52,0
"4892","Phylogenetic+Spatial: regional",948,0.17,0.39,-0.59,0.17,0.94,0.17,0
"4893","Phylogenetic+Spatial: regional",949,0.07,0.4,-0.72,0.07,0.86,0.07,0
"4894","Phylogenetic+Spatial: regional",950,0.4,0.36,-0.3,0.4,1.11,0.39,0
"4895","Phylogenetic+Spatial: regional",951,0.04,0.42,-0.79,0.04,0.87,0.04,0
"4896","Phylogenetic+Spatial: regional",952,0.3,0.36,-0.41,0.29,1.01,0.29,0
"4897","Phylogenetic+Spatial: regional",953,0.23,0.37,-0.49,0.22,0.95,0.22,0
"4898","Phylogenetic+Spatial: regional",954,0.57,0.35,-0.11,0.57,1.28,0.56,0
"4899","Phylogenetic+Spatial: regional",955,-0.32,0.44,-1.21,-0.31,0.53,-0.3,0
"4900","Phylogenetic+Spatial: regional",956,0.26,0.38,-0.49,0.25,1.01,0.25,0
"4901","Phylogenetic+Spatial: regional",957,0.35,0.36,-0.35,0.35,1.07,0.35,0
"4902","Phylogenetic+Spatial: regional",958,0.56,0.37,-0.17,0.55,1.28,0.55,0
"4903","Phylogenetic+Spatial: regional",959,0.38,0.35,-0.31,0.38,1.09,0.38,0
"4904","Phylogenetic+Spatial: regional",960,0.62,0.38,-0.11,0.62,1.37,0.61,0
"4905","Phylogenetic+Spatial: regional",961,0.58,0.37,-0.15,0.58,1.32,0.57,0
"4906","Phylogenetic+Spatial: regional",962,0.4,0.38,-0.35,0.4,1.16,0.4,0
"4907","Phylogenetic+Spatial: regional",963,0.35,0.39,-0.42,0.35,1.11,0.35,0
"4908","Phylogenetic+Spatial: regional",964,0.35,0.39,-0.42,0.35,1.12,0.35,0
"4909","Phylogenetic+Spatial: regional",965,0.5,0.34,-0.15,0.5,1.17,0.49,0
"4910","Phylogenetic+Spatial: regional",966,0.17,0.35,-0.53,0.17,0.86,0.17,0
"4911","Phylogenetic+Spatial: regional",967,0.41,0.35,-0.26,0.41,1.1,0.41,0
"4912","Phylogenetic+Spatial: regional",968,0.37,0.36,-0.33,0.36,1.08,0.36,0
"4913","Phylogenetic+Spatial: regional",969,0.5,0.37,-0.22,0.49,1.24,0.48,0
"4914","Phylogenetic+Spatial: regional",970,0.49,0.33,-0.15,0.48,1.13,0.48,0
"4915","Phylogenetic+Spatial: regional",971,0.68,0.36,-0.02,0.67,1.4,0.67,0
"4916","Phylogenetic+Spatial: regional",972,0.42,0.33,-0.23,0.42,1.08,0.42,0
"4917","Phylogenetic+Spatial: regional",973,0.47,0.33,-0.17,0.47,1.12,0.47,0
"4918","Phylogenetic+Spatial: regional",974,0.41,0.33,-0.23,0.41,1.06,0.41,0
"4919","Phylogenetic+Spatial: regional",975,-0.1,0.44,-0.97,-0.1,0.77,-0.09,0
"4920","Phylogenetic+Spatial: regional",976,0.46,0.33,-0.19,0.46,1.11,0.46,0
"4921","Phylogenetic+Spatial: regional",977,0.75,0.36,0.05,0.75,1.47,0.74,0
"4922","Phylogenetic+Spatial: regional",978,0.33,0.4,-0.46,0.32,1.13,0.32,0
"4923","Phylogenetic+Spatial: regional",979,0.41,0.38,-0.33,0.4,1.17,0.4,0
"4924","Phylogenetic+Spatial: regional",980,-0.11,0.49,-1.09,-0.11,0.86,-0.11,0
"4925","Phylogenetic+Spatial: regional",981,0.79,0.35,0.12,0.78,1.48,0.77,0
"4926","Phylogenetic+Spatial: regional",982,0.8,0.35,0.13,0.8,1.5,0.78,0
"4927","Phylogenetic+Spatial: regional",983,0.84,0.35,0.16,0.83,1.54,0.82,0
"4928","Phylogenetic+Spatial: regional",984,0.83,0.35,0.16,0.83,1.54,0.82,0
"4929","Phylogenetic+Spatial: regional",985,0.53,0.33,-0.11,0.53,1.19,0.52,0
"4930","Phylogenetic+Spatial: regional",986,0.55,0.34,-0.11,0.55,1.23,0.54,0
"4931","Phylogenetic+Spatial: regional",987,0.49,0.33,-0.15,0.49,1.14,0.49,0
"4932","Phylogenetic+Spatial: regional",988,0.17,0.53,-0.86,0.17,1.21,0.17,0
"4933","Phylogenetic+Spatial: regional",989,0.28,0.51,-0.72,0.28,1.29,0.27,0
"4934","Phylogenetic+Spatial: regional",990,-0.34,0.26,-0.86,-0.33,0.17,-0.33,0
"4935","Phylogenetic+Spatial: regional",991,-0.29,0.27,-0.83,-0.29,0.24,-0.29,0
"4936","Phylogenetic+Spatial: regional",992,-0.37,0.27,-0.9,-0.36,0.16,-0.36,0
"4937","Phylogenetic+Spatial: regional",993,-0.56,0.24,-1.03,-0.55,-0.09,-0.55,0
"4938","Phylogenetic+Spatial: regional",994,-0.32,0.28,-0.87,-0.32,0.21,-0.31,0
"4939","Phylogenetic+Spatial: regional",995,-0.32,0.27,-0.87,-0.32,0.21,-0.32,0
"4940","Phylogenetic+Spatial: regional",996,-0.54,0.24,-1.02,-0.54,-0.08,-0.54,0
"4941","Phylogenetic+Spatial: regional",997,-0.73,0.23,-1.19,-0.73,-0.28,-0.73,0
"4942","Phylogenetic+Spatial: regional",998,-0.33,0.27,-0.88,-0.33,0.2,-0.32,0
"4943","Phylogenetic+Spatial: regional",999,-0.14,0.28,-0.7,-0.14,0.4,-0.14,0
"4944","Phylogenetic+Spatial: regional",1000,-0.26,0.27,-0.78,-0.25,0.26,-0.25,0
"4945","Phylogenetic+Spatial: regional",1001,-0.34,0.27,-0.87,-0.34,0.17,-0.33,0
"4946","Phylogenetic+Spatial: regional",1002,-0.56,0.24,-1.03,-0.56,-0.09,-0.55,0
"4947","Phylogenetic+Spatial: regional",1003,-0.32,0.27,-0.86,-0.32,0.21,-0.31,0
"4948","Phylogenetic+Spatial: regional",1004,0.45,0.39,-0.31,0.45,1.22,0.45,0
"4949","Phylogenetic+Spatial: regional",1005,0.33,0.3,-0.26,0.33,0.93,0.33,0
"4950","Phylogenetic+Spatial: regional",1006,0.32,0.29,-0.26,0.32,0.9,0.32,0
"4951","Phylogenetic+Spatial: regional",1007,-0.17,0.25,-0.66,-0.17,0.32,-0.17,0
"4952","Phylogenetic+Spatial: regional",1008,0.04,0.22,-0.39,0.04,0.48,0.04,0
"4953","Phylogenetic+Spatial: regional",1009,-0.01,0.23,-0.45,-0.01,0.44,-0.01,0
"4954","Phylogenetic+Spatial: regional",1010,0.01,0.23,-0.44,0.01,0.46,0.01,0
"4955","Phylogenetic+Spatial: regional",1011,-0.44,0.31,-1.05,-0.44,0.16,-0.43,0
"4956","Phylogenetic+Spatial: regional",1012,-0.45,0.33,-1.11,-0.44,0.2,-0.43,0
"4957","Phylogenetic+Spatial: regional",1013,-0.07,0.28,-0.63,-0.07,0.48,-0.07,0
"4958","Phylogenetic+Spatial: regional",1014,-0.07,0.28,-0.63,-0.07,0.48,-0.07,0
"4959","Phylogenetic+Spatial: regional",1015,0.17,0.3,-0.41,0.17,0.75,0.17,0
"4960","Phylogenetic+Spatial: regional",1016,-0.06,0.24,-0.53,-0.06,0.41,-0.06,0
"4961","Phylogenetic+Spatial: regional",1017,-0.46,0.31,-1.07,-0.46,0.14,-0.45,0
"4962","Phylogenetic+Spatial: regional",1018,-0.25,0.28,-0.8,-0.24,0.29,-0.24,0
"4963","Phylogenetic+Spatial: regional",1019,0.01,0.33,-0.64,0.02,0.66,0.02,0
"4964","Phylogenetic+Spatial: regional",1020,-0.23,0.38,-0.99,-0.22,0.51,-0.21,0
"4965","Phylogenetic+Spatial: regional",1021,0.05,0.34,-0.62,0.05,0.72,0.05,0
"4966","Phylogenetic+Spatial: regional",1022,0.53,0.38,-0.21,0.53,1.28,0.52,0
"4967","Phylogenetic+Spatial: regional",1023,0.67,0.34,0,0.67,1.35,0.67,0
"4968","Phylogenetic+Spatial: regional",1024,0.79,0.34,0.14,0.79,1.46,0.79,0
"4969","Phylogenetic+Spatial: regional",1025,0.83,0.33,0.18,0.82,1.49,0.82,0
"4970","Phylogenetic+Spatial: regional",1026,0.82,0.33,0.17,0.82,1.48,0.81,0
"4971","Phylogenetic+Spatial: regional",1027,0.86,0.33,0.23,0.86,1.51,0.85,0
"4972","Phylogenetic+Spatial: regional",1028,0.74,0.32,0.11,0.73,1.38,0.73,0
"4973","Phylogenetic+Spatial: regional",1029,0.77,0.33,0.13,0.77,1.43,0.77,0
"4974","Phylogenetic+Spatial: regional",1030,0.83,0.33,0.19,0.82,1.48,0.82,0
"4975","Phylogenetic+Spatial: regional",1031,0.69,0.31,0.09,0.69,1.3,0.69,0
"4976","Phylogenetic+Spatial: regional",1032,0.5,0.36,-0.21,0.5,1.21,0.49,0
"4977","Phylogenetic+Spatial: regional",1033,0.33,0.37,-0.4,0.33,1.06,0.33,0
"4978","Phylogenetic+Spatial: regional",1034,0.16,0.39,-0.61,0.16,0.92,0.17,0
"4979","Phylogenetic+Spatial: regional",1035,0.53,0.36,-0.17,0.53,1.23,0.53,0
"4980","Phylogenetic+Spatial: regional",1036,0.49,0.36,-0.21,0.49,1.2,0.49,0
"4981","Phylogenetic+Spatial: regional",1037,0.22,0.36,-0.49,0.22,0.92,0.22,0
"4982","Phylogenetic+Spatial: regional",1038,0.47,0.36,-0.24,0.46,1.18,0.46,0
"4983","Phylogenetic+Spatial: regional",1039,-0.16,0.44,-1.03,-0.15,0.69,-0.14,0
"4984","Phylogenetic+Spatial: regional",1040,-0.18,0.47,-1.11,-0.17,0.74,-0.16,0
"4985","Phylogenetic+Spatial: regional",1041,0.31,0.34,-0.35,0.31,0.97,0.31,0
"4986","Phylogenetic+Spatial: regional",1042,0.25,0.34,-0.42,0.25,0.92,0.25,0
"4987","Phylogenetic+Spatial: regional",1043,0.72,0.34,0.05,0.71,1.4,0.71,0
"4988","Phylogenetic+Spatial: regional",1044,0.68,0.31,0.08,0.68,1.29,0.68,0
"4989","Phylogenetic+Spatial: regional",1045,0.84,0.33,0.2,0.84,1.5,0.83,0
"4990","Phylogenetic+Spatial: regional",1046,0.3,0.34,-0.37,0.29,0.97,0.29,0
"4991","Phylogenetic+Spatial: regional",1047,0.6,0.32,-0.02,0.6,1.23,0.6,0
"4992","Phylogenetic+Spatial: regional",1048,0.28,0.29,-0.28,0.28,0.85,0.28,0
"4993","Phylogenetic+Spatial: regional",1049,0.73,0.31,0.13,0.73,1.34,0.73,0
"4994","Phylogenetic+Spatial: regional",1050,0.7,0.31,0.1,0.7,1.31,0.69,0
"4995","Phylogenetic+Spatial: regional",1051,-0.29,0.27,-0.82,-0.29,0.24,-0.3,0
"4996","Phylogenetic+Spatial: regional",1052,-0.29,0.26,-0.78,-0.29,0.22,-0.29,0
"4997","Phylogenetic+Spatial: regional",1053,-0.28,0.26,-0.79,-0.29,0.23,-0.29,0
"4998","Phylogenetic+Spatial: regional",1054,-0.3,0.25,-0.79,-0.31,0.19,-0.31,0
"4999","Phylogenetic+Spatial: regional",1055,-0.32,0.25,-0.81,-0.33,0.17,-0.33,0
"5000","Phylogenetic+Spatial: regional",1056,-0.27,0.26,-0.76,-0.27,0.24,-0.27,0
"5001","Phylogenetic+Spatial: regional",1057,-0.36,0.25,-0.84,-0.36,0.14,-0.36,0
"5002","Phylogenetic+Spatial: regional",1058,-0.33,0.25,-0.81,-0.34,0.16,-0.34,0
"5003","Phylogenetic+Spatial: regional",1059,-0.34,0.25,-0.83,-0.34,0.16,-0.34,0
"5004","Phylogenetic+Spatial: regional",1060,-0.32,0.25,-0.81,-0.32,0.18,-0.32,0
"5005","Phylogenetic+Spatial: regional",1061,-0.32,0.25,-0.81,-0.32,0.19,-0.32,0
"5006","Phylogenetic+Spatial: regional",1062,-0.32,0.25,-0.8,-0.33,0.16,-0.33,0
"5007","Phylogenetic+Spatial: regional",1063,-0.37,0.26,-0.87,-0.37,0.14,-0.37,0
"5008","Phylogenetic+Spatial: regional",1064,-0.31,0.25,-0.8,-0.32,0.18,-0.32,0
"5009","Phylogenetic+Spatial: regional",1065,-0.31,0.25,-0.79,-0.32,0.17,-0.32,0
"5010","Phylogenetic+Spatial: regional",1066,-0.31,0.25,-0.79,-0.31,0.18,-0.32,0
"5011","Phylogenetic+Spatial: regional",1067,-0.24,0.25,-0.73,-0.24,0.26,-0.25,0
"5012","Phylogenetic+Spatial: regional",1068,-0.26,0.25,-0.75,-0.27,0.23,-0.27,0
"5013","Phylogenetic+Spatial: regional",1069,-0.4,0.26,-0.91,-0.4,0.13,-0.4,0
"5014","Phylogenetic+Spatial: regional",1070,-0.39,0.27,-0.91,-0.39,0.13,-0.39,0
"5015","Phylogenetic+Spatial: regional",1071,-0.41,0.25,-0.91,-0.41,0.09,-0.41,0
"5016","Phylogenetic+Spatial: regional",1072,-0.39,0.25,-0.87,-0.39,0.1,-0.39,0
"5017","Phylogenetic+Spatial: regional",1073,-0.36,0.25,-0.85,-0.37,0.13,-0.37,0
"5018","Phylogenetic+Spatial: regional",1074,-0.42,0.26,-0.92,-0.42,0.08,-0.43,0
"5019","Phylogenetic+Spatial: regional",1075,-0.43,0.26,-0.94,-0.43,0.08,-0.43,0
"5020","Phylogenetic+Spatial: regional",1076,-0.43,0.26,-0.93,-0.43,0.08,-0.43,0
"5021","Phylogenetic+Spatial: regional",1077,-0.43,0.26,-0.93,-0.43,0.08,-0.43,0
"5022","Phylogenetic+Spatial: regional",1078,-0.26,0.25,-0.75,-0.26,0.24,-0.26,0
"5023","Phylogenetic+Spatial: regional",1079,0.27,0.37,-0.46,0.27,0.99,0.27,0
"5024","Phylogenetic+Spatial: regional",1080,0.45,0.37,-0.27,0.45,1.17,0.45,0
"5025","Phylogenetic+Spatial: regional",1081,0.44,0.36,-0.28,0.44,1.15,0.43,0
"5026","Phylogenetic+Spatial: regional",1082,0.43,0.37,-0.29,0.43,1.16,0.43,0
"5027","Phylogenetic+Spatial: regional",1083,0.2,0.36,-0.52,0.19,0.92,0.19,0
"5028","Phylogenetic+Spatial: regional",1084,0.16,0.3,-0.43,0.16,0.77,0.15,0
"5029","Phylogenetic+Spatial: regional",1085,-0.07,0.33,-0.71,-0.07,0.58,-0.08,0
"5030","Phylogenetic+Spatial: regional",1086,0.13,0.33,-0.51,0.13,0.78,0.13,0
"5031","Phylogenetic+Spatial: regional",1087,0.37,0.25,-0.12,0.37,0.87,0.36,0
"5032","Phylogenetic+Spatial: regional",1088,0.37,0.25,-0.12,0.37,0.87,0.37,0
"5033","Phylogenetic+Spatial: regional",1089,0.32,0.34,-0.34,0.32,0.98,0.32,0
"5034","Phylogenetic+Spatial: regional",1090,0.36,0.25,-0.13,0.36,0.86,0.36,0
"5035","Phylogenetic+Spatial: regional",1091,0.43,0.26,-0.08,0.43,0.94,0.42,0
"5036","Phylogenetic+Spatial: regional",1092,0.35,0.27,-0.17,0.34,0.88,0.34,0
"5037","Phylogenetic+Spatial: regional",1093,0.34,0.26,-0.17,0.34,0.86,0.33,0
"5038","Phylogenetic+Spatial: regional",1094,0.38,0.27,-0.14,0.38,0.91,0.38,0
"5039","Phylogenetic+Spatial: regional",1095,0.56,0.27,0.03,0.56,1.09,0.56,0
"5040","Phylogenetic+Spatial: regional",1096,0.56,0.27,0.03,0.56,1.1,0.56,0
"5041","Phylogenetic+Spatial: regional",1097,0.04,0.33,-0.61,0.04,0.69,0.05,0
"5042","Phylogenetic+Spatial: regional",1098,0.15,0.3,-0.43,0.15,0.74,0.15,0
"5043","Phylogenetic+Spatial: regional",1099,0.13,0.29,-0.44,0.13,0.71,0.13,0
"5044","Phylogenetic+Spatial: regional",1100,0.67,0.33,0.03,0.67,1.32,0.67,0
"5045","Phylogenetic+Spatial: regional",1101,0.23,0.3,-0.36,0.23,0.83,0.23,0
"5046","Phylogenetic+Spatial: regional",1102,0.19,0.31,-0.42,0.19,0.79,0.19,0
"5047","Phylogenetic+Spatial: regional",1103,0.31,0.28,-0.25,0.31,0.87,0.31,0
"5048","Phylogenetic+Spatial: regional",1104,-0.03,0.34,-0.7,-0.03,0.62,-0.03,0
"5049","Phylogenetic+Spatial: regional",1105,0.14,0.34,-0.53,0.14,0.81,0.15,0
"5050","Phylogenetic+Spatial: regional",1106,0.1,0.36,-0.61,0.1,0.79,0.1,0
"5051","Phylogenetic+Spatial: regional",1107,0.22,0.3,-0.36,0.22,0.8,0.22,0
"5052","Phylogenetic+Spatial: regional",1108,0.32,0.27,-0.2,0.32,0.86,0.32,0
"5053","Phylogenetic+Spatial: regional",1109,0.61,0.35,-0.07,0.61,1.3,0.61,0
"5054","Phylogenetic+Spatial: regional",1110,-0.22,0.26,-0.74,-0.22,0.3,-0.23,0
"5055","Phylogenetic+Spatial: regional",1111,-0.3,0.25,-0.79,-0.3,0.2,-0.3,0
"5056","Phylogenetic+Spatial: regional",1112,-0.2,0.27,-0.72,-0.2,0.33,-0.2,0
"5057","Phylogenetic+Spatial: regional",1113,-0.2,0.26,-0.72,-0.2,0.32,-0.21,0
"5058","Phylogenetic+Spatial: regional",1114,-0.17,0.28,-0.71,-0.17,0.38,-0.17,0
"5059","Phylogenetic+Spatial: regional",1115,-0.15,0.26,-0.66,-0.15,0.38,-0.15,0
"5060","Phylogenetic+Spatial: regional",1116,-0.12,0.27,-0.64,-0.12,0.4,-0.13,0
